Tile,47,5, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,0,6,*,*,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,5,6,*,*,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,41,6, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,47,6, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,1,7,*,*,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,2,7,*,*,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,3,7,*,*,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,4,7,*,*,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,41,7, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,42,7, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,43,7, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,44,7, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,45,7, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,46,7, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,47,7,R,2,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,7,23,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,8,23,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,9,23,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,10,23,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,11,23,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,12,23,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,13,23,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,14,23,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,15,23,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,16,23,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,23,R,0,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,7,24,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,24,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,7,25,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,25,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,7,26,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,26,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,7,27,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,27,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,1,28,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,2,28,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,3,28,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,4,28,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,7,28,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,28,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,0,29,R,1,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,5,29,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
TileBreakable,7,29,b,b,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1,5
Tile,8,29,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,9,29,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,10,29,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,11,29,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,12,29,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,13,29,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,14,29,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,15,29,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,16,29,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,29,#,#,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,0,30,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,5,30,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,0,31,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,5,31,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,0,32,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,5,32,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,1,33,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,4,33,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,41,37,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,42,37,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,43,37,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,44,37,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,40,38,R,1,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,45,38,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,40,39,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,45,39,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,40,40,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,45,40,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,40,41,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,45,41,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,41,42,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,44,42,-,-,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,49, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,18,49, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,19,49, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,20,49, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,21,49, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,22,49, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,23,49, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,24,49, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,25,49, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,50, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,25,50, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,51, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,25,51, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,52, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,25,52, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,53, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,25,53, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,54, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,25,54, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,55, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,25,55, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,56, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,25,56, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,17,57, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,18,57, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,19,57, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,20,57, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,21,57, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,22,57, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,23,57, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,24,57, , ,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
Tile,25,57,R,3,0,0,COLOR_BLACK,COLOR_BLACK,false,false,COLOR_GRAY1
end

entities:
Entity,14,26,s,s,0,0,COLOR_BLACK,COLOR_BLACK,4
Entity,42,39,B,O,0,0,COLOR_BLACK,COLOR_BLACK,0
Entity,2,30,B,O,0,0,COLOR_BLACK,COLOR_BLACK,0
end
